timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8,position
3563350260,0,-1,-2,1,0,-2,0,-1,3
3245759529,-4,4,-4,3,-8,4,0,-10,4
3245759529,4,0,12,6,-7,0,-4,7,4
3245760361,8,0,-4,3,-5,0,-1,-12,4
3245760361,11,6,11,10,-1,2,-9,-6,4
3245762489,-10,-5,7,-2,-12,0,10,16,4
3245762489,1,-7,1,9,5,-1,-2,-4,4
3245763313,-4,22,-3,7,-2,-4,-2,-1,4
3245763313,-14,28,-2,-5,-6,2,-3,-12,4
3245770360,10,3,0,8,9,0,1,-1,4
3245770360,5,-1,1,0,-2,-3,2,-12,4
3245778247,-1,2,3,-5,-1,0,4,4,4
3245778247,-4,3,-4,4,3,-2,-2,0,4
3245785420,1,4,-6,1,2,-2,-1,8,4
3245785420,1,1,-5,-1,-2,-5,-5,21,4
3245801829,7,-3,4,1,0,2,-1,-15,4
3245801829,3,-20,-4,-1,-4,-1,-1,4,4
3245806714,13,4,1,0,-1,0,-2,-13,4
3245806714,-1,24,-6,0,1,5,-1,12,4
3245831153,-10,0,-3,-2,-1,0,0,16,4
3245831153,1,-10,2,3,5,-2,-5,-39,4
3245831887,19,36,7,7,4,-2,-1,16,4
3245831887,11,2,-10,2,1,1,-1,-17,4
3245869973,7,-24,-11,-7,3,-5,1,-5,4
3245869973,0,3,-6,-11,0,-1,-2,-3,4
3245870795,-3,-14,0,-6,4,2,5,-18,4
3245870795,1,-12,-11,-3,6,-3,-2,-5,4
3245871602,-4,-35,2,-9,-3,1,0,21,4
3245871602,-7,7,-6,2,-1,4,-3,-6,4
3245874634,8,15,1,2,-4,-4,3,12,4
3245874634,-8,20,-3,5,4,0,-7,-14,4
3245881524,-8,23,4,-5,-4,-1,4,-1,4
3245881524,-11,-20,-7,-7,-5,-1,4,6,4
3245889010,-4,15,-1,3,4,-1,-7,-7,4
3245889010,1,-12,3,0,-1,1,6,29,4
3245898003,-8,16,-10,3,-2,-1,-7,-17,4
3245898003,2,-12,7,1,3,-3,3,0,4
3245911489,-1,7,-5,-3,-2,-2,-4,-6,4
3245911489,0,-4,9,1,1,0,-4,-4,4
3245920456,4,0,3,2,0,-1,-1,-3,4
3245920456,10,-6,2,-3,3,-3,-3,-9,4
3245943146,5,-17,-2,0,-1,1,8,12,4
3245943146,-6,-11,-23,-5,-6,-1,-3,-3,4
3245944530,-3,7,7,3,4,-2,1,-14,4
3245944530,-2,23,7,-4,-3,1,-5,5,4
3245956551,-6,-8,-4,3,-2,-2,1,-2,4
3245956551,-2,9,-3,-7,-4,2,8,1,4
3245965508,-13,-2,12,0,2,5,2,9,4
3245965508,-27,5,0,-1,-3,2,-1,2,4
3245980312,6,-1,4,-8,-2,1,0,6,4
3245980312,-8,1,12,-4,-6,4,2,-1,4
3245982057,-3,-3,4,-5,-7,1,0,13,4
3245982057,2,-1,2,-4,-6,2,0,6,4
3245994762,-24,0,-2,-9,-11,3,-6,7,4
3245994762,-7,2,9,-4,-5,0,1,14,4
3246001586,2,-3,-4,-2,-4,3,10,-10,4
3246001586,-4,0,8,2,-3,4,-1,4,4
3246009014,-7,-13,-1,-2,-6,-1,0,17,4
3246009014,8,-3,3,-1,0,-1,-4,2,4
3246017932,8,8,-9,8,2,-4,-4,-5,4
3246017932,7,2,-1,6,3,-4,2,-8,4
3246031480,-12,10,3,0,2,1,2,11,4
3246031480,7,-2,7,-2,-2,-2,-4,-8,4
3246040477,7,-7,-11,3,0,0,5,16,4
3246040477,-5,-3,-5,-4,-1,3,-2,-3,4
3246054690,11,3,10,-4,-2,-1,-4,-4,4
3246054690,1,2,5,7,4,-3,2,12,4
3246061525,2,6,-7,-1,-1,-1,-3,-4,4
3246061525,3,-1,-1,-2,-1,-4,-2,7,4
3246068974,7,-5,1,5,4,1,3,-8,4
3246068974,2,-5,-9,-4,-5,1,2,28,4
3246077952,-2,5,8,2,4,-1,2,-13,4
3246077952,2,5,-3,5,3,-1,5,-4,4
3246091514,6,15,-1,1,-2,-4,2,-10,4
3246091514,-10,21,-9,-2,0,-2,-4,-6,4
3246100478,-1,-8,3,-2,-4,3,1,6,4
3246100478,4,-6,9,-1,-1,-5,3,-5,4
3246114725,6,4,-3,5,2,-2,-3,-1,4
3246114725,8,4,-3,4,2,-1,-2,-17,4
3246121505,3,10,7,2,3,2,0,-3,4
3246121505,-1,8,-4,3,0,-2,2,-1,4
3246129024,-7,-2,-5,-3,-1,2,-5,7,4
3246129024,-2,-9,-2,-3,-4,0,7,-3,4
3246137971,3,6,-1,1,0,-2,-8,12,4
3246137971,4,2,0,-3,-2,-2,-4,-19,4
3246151494,2,5,1,4,1,-1,-5,-13,4
3246151494,-1,-14,-2,-4,-2,1,2,-7,4
3246160482,-6,-18,0,-3,-5,-2,-4,8,4
3246160482,-1,27,0,6,4,1,-7,2,4
3246174401,4,-2,0,3,2,1,6,9,4
3246174401,-4,-5,2,2,4,2,-2,-8,4
3246183054,-2,-1,-9,-2,-4,0,-3,0,4
3246183054,7,-12,-3,-3,0,-3,-2,-3,4
3246204037,-2,-8,4,-4,0,-5,-2,-11,4
3246204037,-10,-7,-8,-4,-3,1,2,8,4
3246212955,-6,-8,7,-3,-1,-1,-1,-7,4
3246212955,-6,13,-1,1,-3,2,-2,11,4
3246227589,-5,-6,-4,1,-1,1,1,-6,4
3246227589,1,-2,10,-4,-5,1,-1,-13,4
3246234152,5,4,4,-1,-2,-2,3,1,4
3246234152,0,-5,-3,-4,-3,2,5,5,4
3246250392,-7,-5,4,-2,-1,0,3,-1,4
3246250392,5,18,1,6,0,0,-3,0,4
3246251945,-6,-4,-2,3,2,3,2,7,4
3246251945,-5,-10,1,0,3,-2,-3,-18,4
3246272858,10,4,-2,-3,4,-3,6,13,4
3246272858,11,-10,-1,0,-3,-4,-4,6,4
3246274679,-6,-7,2,-2,1,-2,-6,-8,4
3246274679,6,-2,-1,4,1,-1,0,20,4
3246286636,-9,-6,-5,1,-1,-1,-8,-1,4
3246286636,-6,-4,9,-3,-2,0,4,-9,4
3246295559,5,10,-2,0,1,-5,0,4,4
3246295559,-6,-9,-5,-4,0,-2,-1,-4,4
3246309691,-12,-1,9,-3,-5,5,0,13,4
3246309691,4,12,-7,2,3,-1,-9,-14,4
3246316546,-9,0,1,0,4,3,-1,-2,4
3246316546,-2,-27,3,-5,-6,-1,0,4,4
3246333041,10,0,-3,2,6,-2,-1,-4,4
3246333041,1,1,-2,3,4,-2,10,0,4
3246334470,3,-16,-4,-3,-3,-4,-5,-11,4
3246334470,3,6,-2,-2,-2,-3,-3,4,4
3246340414,-7,-2,3,-1,-2,0,-3,-4,4
3246340414,-1,0,-6,-2,-4,1,-5,-17,4
3246341966,3,-1,3,-1,-6,1,5,14,4
3246341966,6,5,0,2,-3,-2,1,1,4
3246354676,-25,-5,-3,-2,0,-2,-1,1,4
3246354676,-3,-1,0,2,2,-3,-4,-16,4
3246361512,-1,5,1,-2,1,0,0,17,4
3246361512,-3,-12,-11,4,2,5,1,-15,4
3246369023,7,-4,-2,-4,-6,0,2,7,4
3246369023,-6,0,5,-4,1,-2,2,3,4
3246383973,-5,5,4,2,1,1,-1,1,4
3246383973,2,3,4,0,-2,-1,-2,1,4
3246391495,-4,-3,-2,1,-2,1,0,-14,4
3246391495,6,3,9,2,3,0,0,14,4
3246400493,-2,-2,-8,-1,-3,2,4,-6,4
3246400493,4,-1,7,5,2,1,3,0,4
3246414690,7,15,1,1,-2,1,3,-6,4
3246414690,-3,-9,2,3,6,-1,-7,18,4
3246421470,-6,-6,0,-1,-6,1,0,-21,4
3246421470,-2,1,-6,-1,-6,-3,2,23,4
3246428967,6,1,-3,2,7,3,-5,-37,4
3246428967,-1,-6,2,-2,-2,2,6,21,4
3246444071,9,24,-1,1,2,1,-8,-7,4
3246444071,-1,1,5,2,0,-5,3,-4,4
3246451493,-10,-6,-8,-3,-4,1,-7,-2,4
3246451493,3,-7,-3,-1,-4,0,-1,-2,4
3246460520,-1,-3,0,-3,-1,-4,-6,-16,4
3246460520,4,1,-9,-1,-3,2,4,2,4
3246474704,20,13,-6,-4,-1,-6,-6,1,4
3246474704,18,20,-5,5,4,-4,-2,3,4
3246481501,3,-2,3,4,0,-1,0,12,4
3246481501,-4,-11,-6,1,3,-1,-3,-10,4
3246489049,-9,-8,7,4,1,1,4,2,4
3246489049,-3,-3,-5,-3,-3,-1,-10,-16,4
3246504040,6,7,-7,1,2,0,1,5,4
3246504040,-8,1,0,1,5,0,-1,-10,4
3246511493,-4,-17,-6,-6,-7,-5,-5,-3,4
3246511493,2,11,9,5,-3,-2,7,17,4
3246520484,-34,-24,5,1,2,2,-4,-17,4
3246520484,1,-10,6,-3,3,2,-2,-6,4
3246557865,2,-1,-6,2,2,-3,2,7,4
3246557865,1,-2,-8,5,3,-3,3,-36,4
3246564029,0,1,1,-5,-5,-4,-9,18,4
3246564029,3,15,-2,-1,-1,3,-8,-6,4
3246572151,13,10,9,5,-5,0,2,15,4
3246572151,2,14,-3,-3,-1,1,-2,-10,4
3246573209,8,-4,-6,-3,1,-4,4,13,4
3246573209,1,7,2,-3,-3,-3,-11,-4,4
3246588014,-7,15,-4,5,8,2,5,3,4
3246588014,-1,-16,-23,3,9,-1,-3,3,4
3246589509,11,8,0,-4,6,0,-1,-9,4
3246589509,4,8,-14,-10,4,-7,7,3,4
3246602895,12,-32,0,-10,1,-2,-2,16,4
3246602895,-2,9,7,-8,0,1,0,-1,4
3246604471,-8,-11,-12,-9,-3,-4,-1,-9,4
3246604471,-3,0,1,0,1,-1,-9,5,4
3246625481,8,1,-3,-1,5,-2,-2,-38,4
3246625481,-9,-22,0,-6,1,-1,1,14,4
3246626917,-18,-43,-11,-15,-1,-3,-4,-4,4
3246626917,19,24,5,-3,3,1,3,15,4
3246639767,13,-11,-9,-4,2,-3,3,-6,4
3246639767,3,6,-6,-7,3,-3,1,-1,4
3246646550,5,-24,-12,-4,-6,-2,-3,-11,4
3246646550,-5,-2,-10,-5,4,2,4,-5,4
3246654696,-4,9,1,-6,2,0,-1,18,4
3246654696,-7,3,15,-13,-7,-4,-6,-9,4
3246661502,22,32,-5,5,13,0,7,8,4
3246661502,-34,-42,5,-14,-10,2,6,-20,4
3246669012,-8,2,-1,-6,2,-1,-9,2,4
3246669012,-10,-7,2,-8,-6,-1,-6,-4,4
3246684057,12,19,-2,3,2,-6,3,0,4
3246684057,-1,-1,4,1,1,-1,-5,3,4
3246691511,9,29,6,-1,3,0,11,-9,4
3246691511,6,3,-1,5,0,1,2,9,4
3246700483,4,4,8,-4,-2,-1,-1,-8,4
3246700483,4,-21,-9,-1,-2,0,3,-10,4
3246714759,-12,-10,-14,-3,-2,0,-3,11,4
3246714759,-2,-4,-1,6,2,0,-2,-18,4
3246721484,-1,0,6,-5,-4,2,0,-5,4
3246721484,13,0,2,2,4,-4,0,11,4
3246761062,0,-1,-3,1,-4,-1,-6,-11,4
3246761062,-8,-15,-6,-9,-7,-2,1,2,4
3246763535,3,28,11,4,1,1,1,3,4
3246763535,-2,35,3,-7,-7,-4,-6,-13,4
3246774688,3,4,-8,-5,-3,0,-2,26,4
3246774688,2,17,2,2,2,1,-5,-2,4
3246775452,16,5,-14,7,1,-3,1,-8,4
3246775452,-9,-10,15,-1,-1,-4,-2,1,4
3246782186,-4,-2,-4,7,-6,-2,-4,-4,4
3246782186,-6,-9,9,2,-5,3,5,12,4
3246789034,-8,14,10,0,-2,1,-3,17,4
3246789034,-9,12,-2,8,-6,4,3,-8,4
3246805345,-7,-16,5,10,-3,6,4,8,4
3246805345,-15,-21,-8,9,2,-1,0,21,4
3246807066,-14,-3,-1,5,-5,5,3,-18,4
3246807066,0,-32,4,2,-7,1,-4,16,4
3246818985,0,-3,8,6,-3,-1,-1,4,4
3246818985,7,14,5,6,-4,0,-2,0,4
3246828687,-22,-30,-2,2,-9,0,-2,19,4
3246828687,10,-24,-11,9,4,0,-8,-32,4
3246850329,9,-4,-5,4,-6,2,2,19,4
3246850329,4,1,3,10,-3,-2,1,-8,4
3246851955,14,19,2,10,-1,-1,0,-6,4
3246851955,7,31,4,9,-5,0,5,8,4
3246864771,-16,-55,-11,1,-5,-8,-2,-22,4
3246864771,-4,9,3,3,-5,3,3,-5,4
3246871450,1,0,-4,9,1,3,-1,-10,4
3246871450,6,15,-1,19,11,-2,0,19,4
3246887863,-5,15,0,2,-4,-3,-12,-27,4
3246887863,25,10,-8,6,6,-2,9,21,4
3246889499,15,5,-4,6,8,0,-7,-29,4
3246889499,1,10,-7,5,3,0,4,-1,4
3246910355,21,-4,-2,11,16,-3,0,-8,4
3246910355,5,10,-27,7,6,-2,-5,-13,4
3246911982,4,14,3,4,4,-4,12,6,4
3246911982,21,-15,-12,0,4,-3,-3,6,4
3246924735,-2,26,6,-4,-5,1,1,-6,4
3246924735,16,-15,-9,-1,2,-5,-12,-31,4
3246931487,12,1,-14,2,8,0,4,7,4
3246931487,-12,-7,-9,-9,-3,1,-3,-11,4
3246947891,23,22,-5,2,9,-8,6,17,4
3246947891,3,-5,-7,2,9,0,4,-12,4
3246949478,5,24,-2,-6,-6,0,-6,2,4
3246949478,24,7,-6,4,13,-10,0,-15,4
3246970449,17,18,-8,-1,6,2,0,-9,4
3246970449,6,24,3,-2,1,1,3,-1,4
3246971966,16,-7,8,1,9,-4,-6,-9,4
3246971966,16,17,-16,0,4,0,-6,4,4
3246984675,-26,-2,1,-5,0,1,-6,-39,4
3246984675,-2,0,-8,-8,0,-3,3,-1,4
3246991634,12,7,-7,1,1,-3,-15,-9,4
3246991634,-22,-33,4,-8,-5,1,1,13,4
3247015352,-9,-3,-1,-11,-2,-4,-2,2,4
3247015352,23,-4,-1,0,4,-4,-3,0,4
3247017014,-8,-9,-10,5,6,-1,0,-2,4
3247017014,-17,-2,0,-12,-9,2,1,14,4
3247030384,-1,3,-7,-2,2,-5,-8,-8,4
3247030384,14,12,-1,2,4,-5,-10,7,4
3247031900,3,0,-5,-4,-4,2,6,1,4
3247031900,4,14,2,-5,-3,-4,-1,3,4
3247045009,7,-11,2,6,9,-3,-1,9,4
3247045009,23,18,1,2,10,0,4,-7,4
3247051569,-9,7,-3,-9,-7,-1,-6,13,4
3247051569,-9,-3,4,-1,-2,-1,3,-4,4
3247067880,9,9,2,0,0,1,1,10,4
3247067880,2,-12,0,3,2,-2,-3,1,4
3247069479,-12,-5,-1,-7,-1,-1,4,-11,4
3247069479,-3,-3,-2,3,-1,1,-3,-2,4
3247090399,10,-3,0,5,4,-5,-1,-5,4
3247090399,-4,3,-10,-4,1,1,1,17,4
3247091985,-7,11,5,1,-1,1,4,-2,4
3247091985,-11,-6,-5,-7,-3,-1,4,6,4
3247107227,7,24,5,-2,0,2,-2,-14,4
3247107227,7,8,5,4,4,-3,1,-10,4
3247111507,9,-15,-10,0,4,-1,0,-1,4
3247111507,1,6,2,-5,-1,-1,6,6,4
3247128669,-8,4,1,1,-5,-2,4,7,4
3247128669,-10,-13,4,-4,-3,-1,0,-16,4
3247132811,6,-6,1,1,6,-2,-5,5,4
3247132811,0,9,-1,-2,0,0,-5,-9,4
3247151471,-11,-13,-2,-9,-9,0,9,12,4
3247151471,-12,0,11,-6,-7,3,-1,14,4
3247153338,-7,-14,-4,-2,0,-5,-6,-15,4
3247153338,20,14,-9,10,3,-3,-4,-5,4
3247188702,3,-24,-5,1,6,0,-3,-4,4
3247188702,-4,-5,-7,-4,-3,-1,0,-2,4
3247191099,-3,7,-1,-7,-3,0,3,11,4
3247191099,-6,3,4,-3,-3,2,1,2,4
3247210404,-5,7,6,-3,-7,-4,5,6,4
3247210404,-1,-8,2,3,-1,-1,-6,-7,4
3247212001,14,-17,-6,-1,0,-2,2,0,4
3247212001,4,-2,-5,0,4,1,-7,-7,4
3247217185,-7,5,4,-5,-7,4,1,7,4
3247217185,-2,6,-9,-5,-6,-3,0,4,4
3247224021,-5,6,5,8,-3,1,0,8,4
3247224021,5,3,5,12,-4,-1,-2,-37,4
3247231575,9,5,-3,7,3,-1,3,24,4
3247231575,-5,-4,-2,4,3,-1,-3,-22,4
3247240664,6,13,5,1,-5,-1,5,2,4
3247240664,7,0,-12,9,3,-1,1,1,4
3247254759,7,12,-6,4,0,-1,-2,0,4
3247254759,-7,12,-3,5,0,3,-2,3,4
3247255547,0,-7,-14,2,-2,-3,4,-8,4
3247255547,15,8,2,10,5,-5,2,0,4
3247270427,7,8,-5,7,2,-1,-1,-9,4
3247270427,11,7,-10,6,3,-1,-2,2,4
3247271974,-4,-3,0,2,2,1,-5,-7,4
3247271974,15,1,-13,6,13,-3,3,0,4
3247284225,6,-4,-16,3,7,0,-2,-13,4
3247284225,19,0,5,3,3,-5,0,-1,4
3247293038,3,4,-19,4,7,2,0,-7,4
3247293038,3,-10,1,0,3,1,-1,-3,4
3247307909,6,-13,-13,1,9,-1,-6,-8,4
3247307909,9,0,-9,-5,-2,-1,0,-1,4
3247309444,16,1,-7,1,7,-6,4,-9,4
3247309444,7,5,-4,-1,6,0,-6,4,4
3247330298,7,2,-12,3,7,0,2,-15,4
3247330298,5,6,-6,5,5,0,1,-6,4
3247331918,19,8,4,3,8,1,-8,13,4
3247331918,-2,6,-12,-2,0,-4,-1,-4,4
3247344239,13,-5,-6,-2,7,-6,2,0,4
3247344239,-11,-4,-8,-14,-2,2,1,-7,4
3247353042,-4,4,5,-2,0,-2,-8,-12,4
3247353042,8,-4,-18,-4,8,1,4,-4,4
3247367859,2,-8,9,-12,-5,2,-7,5,4
3247367859,3,-19,-3,-10,-3,-7,-4,-4,4
3247369451,4,-21,-12,2,3,-1,13,-2,4
3247369451,-8,-4,2,-9,-9,-4,-10,5,4
3247390380,6,20,-3,-4,-1,-6,4,-12,4
3247390380,11,7,-4,5,8,2,-8,1,4
3247392017,-11,-1,0,-13,-5,2,-3,4,4
3247392017,2,-4,1,-3,3,-3,3,-4,4
3247405669,-8,11,-6,1,4,-2,-5,-11,4
3247405669,-19,-1,9,-7,-5,1,1,4,4
3247413077,-2,-3,-3,-6,-2,-5,-3,14,4
3247413077,11,6,-6,3,12,-1,4,-19,4
3247443876,-2,-1,-1,-5,-2,2,-8,6,4
3247443876,1,7,-3,-11,-6,-3,4,0,4
3247458134,15,-4,-2,-2,3,-4,-6,-19,4
3247458134,4,8,2,-4,3,1,1,10,4
3247480852,-8,-17,-1,-10,-6,-3,5,0,4
3247480852,-8,-11,6,-4,-2,-2,0,-2,4
3247489641,14,4,-13,0,6,-3,-4,-3,4
3247489641,-26,-3,6,3,-1,3,6,3,4
3247519959,2,-2,-4,1,-1,1,5,-6,4
3247519959,0,-8,-3,4,5,0,1,7,4
3247524922,-6,-2,9,-7,-3,-3,-1,6,4
3247524922,-11,0,14,-4,-4,2,-4,-15,4
3247547967,-2,-10,-12,6,5,0,-2,0,4
3247547967,-5,-8,0,1,2,0,1,5,4
3247555630,-6,3,4,3,-1,4,3,-6,4
3247555630,5,7,-16,-8,-3,-6,-14,-1,4
3247586791,6,6,12,-4,1,1,5,7,4
3247586791,15,3,-5,4,3,-1,3,-3,4
3247591734,11,24,-4,7,5,1,5,1,4
3247591734,2,-6,-1,0,2,1,-7,-1,4
3247624933,12,13,7,8,8,-3,-4,11,4
3247624933,0,-4,0,-6,-4,-2,-4,-4,4
3247629073,11,33,-2,2,7,-1,4,3,4
3247629073,0,5,9,5,1,2,2,3,4
3247653000,0,-2,2,-9,-6,2,1,1,4
3247653000,6,11,-12,1,0,1,-4,0,4
3247662114,-7,-2,-1,-4,-1,2,-3,-1,4
3247662114,-3,-13,-5,-10,-8,-3,-9,-39,4
3247692078,-3,12,6,-1,-1,-2,-4,9,4
3247692078,-12,0,-13,-6,-4,2,2,-16,4
3247693490,3,-21,2,-3,-6,-5,-2,10,4
3247693490,6,-7,-2,0,0,0,8,21,4
3247729943,0,-16,-7,4,1,0,1,-16,4
3247729943,-11,-36,1,-3,-8,0,-3,1,4
3247734088,-5,-3,-5,-4,-2,-2,-6,8,4
3247734088,2,10,0,-2,-5,-2,0,5,4
3247758914,-4,2,10,-3,-6,-2,0,-17,4
3247758914,-1,1,8,7,8,0,0,0,4
3247767050,3,8,-11,-5,-7,-5,-2,-7,4
3247767050,-26,-17,2,0,-2,3,7,4,4
3247796861,-8,0,-5,-2,1,0,-3,-15,4
3247796861,1,-5,-10,-1,1,-1,-2,-3,4
3247798457,-4,11,12,0,-5,-3,-6,0,4
3247798457,13,12,-6,0,2,-2,4,13,4
3247834969,7,14,1,5,3,2,1,10,4
3247834969,-12,7,-2,2,2,-7,-1,-11,4
3247839115,-3,3,-5,3,2,3,-1,-1,4
3247839115,-7,-5,-5,-1,0,-2,4,-2,4
3247861463,3,2,1,0,-2,-1,-9,6,4
3247861463,-1,0,2,-5,-4,0,0,-19,4
3247872214,0,-9,-1,-2,-3,0,3,5,4
3247872214,6,6,-1,0,1,0,-3,1,4
3247885364,-2,4,-5,-3,-4,-1,1,-17,4
3247885364,0,1,6,1,-2,0,8,13,4
3247886928,-8,-13,-11,-1,2,-1,-2,-4,4
3247886928,-7,8,3,-7,-6,-1,-2,2,4
3247900372,-2,-19,-5,-1,-1,-3,-3,-19,4
3247900372,-5,1,-3,-7,-4,2,-1,32,4
3247901956,-1,5,9,1,1,1,1,-11,4
3247901956,13,7,-1,2,2,-2,5,8,4
3247913987,-10,-9,-8,-3,-3,-1,-9,0,4
3247913987,6,6,-2,-1,-3,-5,-2,-5,4
3247923092,-3,-14,3,-1,-5,-2,0,8,4
3247923092,-6,-20,0,1,0,-3,-4,1,4
3247937295,1,-6,0,-3,-4,-3,1,14,4
3247937295,6,-1,4,-1,3,1,3,-9,4
3247938103,-8,4,-2,1,4,-3,-4,-11,4
3247938103,12,-2,2,1,2,2,-2,-12,4
3247968556,8,1,0,1,1,2,-3,8,4
3247968556,-14,-8,-4,-8,-3,-2,-6,2,4
3247970987,9,7,-8,-1,-3,-2,1,2,4
3247970987,-1,-1,6,-4,2,-2,-5,-3,4
3247981528,-5,-11,-6,-2,-1,1,3,13,4
3247981528,8,12,7,0,-1,2,0,7,4
3247990496,7,8,-1,1,1,1,1,-13,4
3247990496,3,-2,2,1,-1,0,4,9,4
3248005331,2,-1,1,0,0,-2,-1,-17,4
3248005331,0,0,9,0,-1,-1,-1,19,4
3248006952,-17,2,0,-4,-7,1,-1,-1,4
3248006952,7,-4,-7,5,-3,0,-2,-4,4
3248020365,-4,3,-2,2,1,1,-2,-2,4
3248020365,4,4,-4,6,4,-1,4,-2,4
3248021901,8,25,3,-2,-1,-5,-1,13,4
3248021901,-10,0,2,-2,-4,-2,-15,-31,4
3248034878,1,-2,-5,-2,0,1,9,18,4
3248034878,7,4,-4,0,-1,2,0,-8,4
3248041763,7,-5,-6,8,7,-2,-1,5,4
3248041763,-2,5,-4,-4,-2,-1,1,13,4
3248057272,8,0,8,5,6,2,-3,7,4
3248057272,11,-2,-2,7,8,-2,2,-8,4
3248058026,-10,-10,3,-5,-1,2,4,2,4
3248058026,-2,-9,-2,0,-5,0,1,4,4
3248072880,-2,-3,0,-2,0,-2,3,3,4
3248072880,-6,-2,8,0,-4,1,-1,-10,4
3248074454,-11,-12,-4,2,-3,3,-2,6,4
3248074454,-7,4,8,2,-3,2,2,5,4
3248087939,-22,-10,1,-4,-15,1,0,-3,4
3248087939,-6,2,-3,0,-5,-2,-3,15,4
3248089536,-11,-9,13,1,-4,4,11,-15,4
3248089536,0,6,7,5,-5,1,-4,23,4
3248101503,0,8,6,6,-4,-1,0,-8,4
3248101503,-7,-3,0,5,-7,-3,-4,16,4
3248110554,-6,-4,12,6,-3,5,0,-8,4
3248110554,0,2,4,2,-4,-1,10,24,4
3248125781,-2,-1,1,3,-10,-2,-6,0,4
3248125781,-13,13,10,6,-2,4,3,2,4
3248128542,5,-8,6,7,-3,2,-4,-1,4
3248128542,-13,-1,5,9,-2,4,-2,-4,4
3248140784,8,4,-3,8,0,2,3,22,4
3248140784,-14,-4,-2,-5,-9,1,0,-26,4
3248141907,7,-12,-1,2,3,-6,-2,4,4
3248141907,-13,9,10,0,-6,1,-2,8,4
3248153979,8,11,4,4,9,-1,1,-2,4
3248153979,5,1,0,7,2,2,2,-12,4
3248163026,-5,-1,-2,2,-1,1,-2,-12,4
3248163026,5,-14,-10,1,0,-4,1,-7,4
3248177830,7,10,-6,5,-1,-2,-1,10,4
3248177830,-10,7,-9,5,1,-1,-8,-13,4
3248178599,14,-11,-5,2,2,-1,-3,13,4
3248178599,15,15,1,6,12,-2,2,-13,4
3248179439,0,1,-13,3,2,1,-2,-17,4
3248179439,20,2,-18,-1,9,-4,0,3,4
3248185527,15,6,-11,1,2,-2,0,0,4
3248185527,12,-14,-12,5,8,-4,1,-16,4
3248214774,5,-5,0,-2,7,-1,-1,-9,4
3248214774,14,-3,-9,1,5,0,1,10,4
3248222930,14,5,-11,-3,1,-2,-1,-15,4
3248222930,5,2,-15,-1,6,-5,-3,-18,4
3248237336,-1,-1,2,-3,3,-3,4,-6,4
3248237336,17,8,0,-1,10,-1,-6,-4,4
3248238085,-9,-11,-21,-3,3,-3,-5,-2,4
3248238085,16,-1,4,-1,6,-1,5,-1,4
3248252933,7,-13,-14,-7,-2,-1,0,6,4
3248252933,23,1,-7,1,7,-3,0,-1,4
3248254500,9,7,8,3,6,-2,-4,-4,4
3248254500,-8,-4,-11,-6,-1,-3,-7,-3,4
3248267830,4,8,1,3,10,-1,0,-24,4
3248267830,-19,-18,5,-5,-3,3,2,3,4
3248269445,11,0,-8,-2,4,-3,1,-7,4
3248269445,10,-3,-2,0,5,0,-1,-1,4
3248282355,-7,-6,-5,-7,-2,1,-1,-6,4
3248282355,3,9,-19,-3,5,-1,-1,5,4
3248289070,-7,6,8,-5,4,0,-2,-22,4
3248289070,-5,1,-1,-6,-2,-3,0,0,4
3248305353,7,5,-5,-4,4,-6,-6,3,4
3248305353,0,0,1,-8,-4,0,0,-10,4
3248306951,-24,-12,-1,-4,-2,0,3,3,4
3248306951,18,4,-9,-2,4,1,-1,0,4
3248320782,2,7,-1,-1,0,0,-2,-7,4
3248320782,-8,-8,-1,-2,-1,-3,0,-16,4
3248322360,12,9,3,1,9,-4,4,7,4
3248322360,-9,-5,2,-2,-3,2,-2,-4,4
3248351084,1,1,-3,-6,-4,0,1,11,4
3248351084,15,24,10,2,6,-4,-6,-6,4
3248356547,-9,6,2,-5,-2,4,1,-1,4
3248356547,-22,-3,-6,-11,-3,3,-2,-6,4
3248389914,8,3,6,6,6,-5,-3,-7,4
3248389914,4,4,-8,-5,3,-2,3,5,4
3248401704,-19,1,1,-9,-7,0,-9,-10,4
3248401704,9,3,-9,2,7,-3,4,18,4
3248417899,0,0,-2,2,7,3,2,7,4
3248417899,-23,-15,5,-7,-7,1,-1,-17,4
3248427078,0,-15,0,-7,-4,-5,-1,21,4
3248427078,2,6,9,5,0,-3,-5,-7,4
3248456143,-12,-5,-1,-2,-8,3,3,1,4
3248456143,-28,-14,8,-3,-14,4,3,21,4
3248463092,1,-6,-8,4,1,-2,2,-5,4
3248463092,-9,5,14,-1,-9,0,-3,-1,4
3248494590,-14,2,12,1,-12,0,0,5,4
3248494590,4,-17,4,7,-1,2,-2,-5,4
3248496013,-1,2,11,1,-10,1,-2,8,4
3248496013,-5,3,1,0,-8,0,3,2,4
3248523632,-19,-8,9,-2,-8,0,-2,9,4
3248523632,-4,7,5,7,-6,-1,2,6,4
3248530532,-1,7,2,3,0,3,0,0,4
3248530532,-12,5,7,1,-6,0,0,13,4
3248562375,1,3,7,10,-4,1,-1,-10,4
3248562375,-3,-1,0,0,-9,0,1,10,4
3248566591,-2,-5,12,2,-8,-3,-2,9,4
3248566591,5,7,6,5,-6,2,8,4,4
